"player","score of ConsiderSelfOnly","score of CondiserEnemyPosition","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4"
"ConsiderSelfOnly","0","3","2617","49682","44205","-2544","4","0","0","0","0","50","9","10","8"
"CondiserEnemyPosition","0","3","55205","730946","578861","2552","4","0","0","0","0","76","32","59","3"
"ConsiderSelfOnly","0","3","2476","37696","32078","-2518","4","0","0","0","0","47","7","15","6"
"CondiserEnemyPosition","0","3","27949","441241","369060","2546","4","0","0","0","0","75","16","57","5"
"ConsiderSelfOnly","0","3","2457","38667","33065","-2518","4","0","0","0","0","51","7","13","6"
"CondiserEnemyPosition","0","3","32745","468058","382222","2510","4","0","0","0","0","76","17","63","4"
"ConsiderSelfOnly","0","3","10526","119166","95493","-2502","4","0","0","0","0","61","13","27","4"
"CondiserEnemyPosition","0","3","89352","1199805","957095","2576","4","0","0","0","0","77","44","70","4"
"ConsiderSelfOnly","0","3","2505","31596","25964","-2518","4","0","0","0","0","53","5","18","4"
"CondiserEnemyPosition","0","3","36150","583369","492810","2534","4","0","0","0","0","72","19","63","5"
"ConsiderSelfOnly","0","3","9400","112054","91356","-2502","4","0","0","0","0","60","12","26","4"
"CondiserEnemyPosition","0","3","54471","696954","543626","2576","4","0","0","0","0","82","24","74","3"
"ConsiderSelfOnly","0","3","1705","22954","19304","-2518","4","0","0","0","0","45","3","19","5"
"CondiserEnemyPosition","0","3","14831","207210","166900","2538","4","0","0","0","0","85","6","67","4"
"ConsiderSelfOnly","0","3","9967","119147","97380","-2518","4","0","0","0","0","47","17","25","4"
"CondiserEnemyPosition","0","3","73546","938054","731470","2590","4","0","0","0","0","86","30","77","3"
"ConsiderSelfOnly","0","3","2786","53899","48410","-2532","4","0","0","0","0","48","7","14","9"
"CondiserEnemyPosition","0","3","71454","885263","682948","2594","4","0","0","0","0","83","32","73","3"
"ConsiderSelfOnly","0","3","2236","41992","37362","-2534","4","0","0","0","0","44","8","10","8"
"CondiserEnemyPosition","0","3","52332","673052","524774","2582","4","0","0","0","0","78","27","67","3"
"ConsiderSelfOnly","0","3","2285","44766","40019","-2534","4","0","0","0","0","45","7","12","9"
"CondiserEnemyPosition","0","3","19554","284694","231953","2556","4","0","0","0","0","83","9","68","4"
"ConsiderSelfOnly","0","3","2368","44789","39873","-2534","4","0","0","0","0","51","7","11","8"
"CondiserEnemyPosition","0","3","24178","347369","282560","2554","4","0","0","0","0","88","10","65","4"
"ConsiderSelfOnly","0","3","2664","45346","39992","-2534","4","0","0","0","0","49","7","13","8"
"CondiserEnemyPosition","0","3","72014","945788","746678","2590","4","0","0","0","0","87","29","76","3"
"ConsiderSelfOnly","0","3","2965","40443","33856","-2532","4","0","0","0","0","54","6","18","5"
"CondiserEnemyPosition","0","3","35323","493006","397246","2566","4","0","0","0","0","77","18","67","4"
"ConsiderSelfOnly","0","3","2219","38499","33723","-2534","4","0","0","0","0","45","7","14","7"
"CondiserEnemyPosition","0","3","25221","340120","269244","2568","4","0","0","0","0","73","15","61","3"
"ConsiderSelfOnly","0","3","2220","40643","36093","-2534","4","0","0","0","0","44","8","10","8"
"CondiserEnemyPosition","0","3","67425","900320","715208","2594","4","0","0","0","0","76","34","70","3"
"ConsiderSelfOnly","0","3","2174","38485","33948","-2534","4","0","0","0","0","44","7","13","8"
"CondiserEnemyPosition","0","3","50074","608076","464461","2582","4","0","0","0","0","75","27","67","3"
"ConsiderSelfOnly","0","3","2266","39111","34377","-2534","4","0","0","0","0","50","7","11","7"
"CondiserEnemyPosition","0","3","58786","827959","671147","2580","4","0","0","0","0","79","27","71","4"
"ConsiderSelfOnly","0","3","2253","37366","32699","-2534","4","0","0","0","0","50","5","14","7"
"CondiserEnemyPosition","0","3","87135","1313616","1088514","2590","4","0","0","0","0","80","39","70","4"
"ConsiderSelfOnly","0","3","1533","16422","12899","-2532","4","0","0","0","0","52","2","23","3"
"CondiserEnemyPosition","0","3","22919","349155","292148","2518","4","0","0","0","0","79","12","57","5"
"ConsiderSelfOnly","0","3","7343","96881","80921","-2510","4","0","0","0","0","67","11","19","5"
"CondiserEnemyPosition","0","3","73433","878771","673258","2584","4","0","0","0","0","77","39","66","3"
"ConsiderSelfOnly","0","3","10629","106230","82777","-2532","4","0","0","0","0","51","14","30","3"
"CondiserEnemyPosition","0","3","66267","961223","789470","2574","4","0","0","0","0","74","34","67","4"
"ConsiderSelfOnly","0","3","2590","37745","31857","-2530","4","0","0","0","0","59","5","16","5"
"CondiserEnemyPosition","0","3","23831","348045","281186","2548","4","0","0","0","0","81","13","61","4"
"ConsiderSelfOnly","0","3","2339","29302","24138","-2538","4","0","0","0","0","53","5","17","4"
"CondiserEnemyPosition","0","3","22755","345827","281973","2604","4","0","0","0","0","77","11","71","4"
"ConsiderSelfOnly","0","3","2131","28687","24036","-2546","4","0","0","0","0","46","5","18","5"
"CondiserEnemyPosition","0","3","23220","377912","315941","2594","4","0","0","0","0","79","10","75","5"
"ConsiderSelfOnly","0","3","2017","25899","21427","-2538","4","0","0","0","0","52","4","16","5"
"CondiserEnemyPosition","0","3","32383","491485","401479","2604","4","0","0","0","0","76","17","68","4"
"ConsiderSelfOnly","0","3","3033","50629","43771","-2546","4","0","0","0","0","51","9","13","6"
"CondiserEnemyPosition","0","3","10810","185543","157737","2564","4","0","0","0","0","79","5","68","5"
"ConsiderSelfOnly","0","3","5853","60087","46969","-2538","4","0","0","0","0","51","7","31","3"
"CondiserEnemyPosition","0","3","72549","991658","783912","2610","4","0","0","0","0","82","34","71","3"
"ConsiderSelfOnly","0","3","9800","98053","75562","-2544","4","0","0","0","0","59","11","31","3"
"CondiserEnemyPosition","0","3","61877","915643","741216","2610","4","0","0","0","0","78","31","69","4"
"ConsiderSelfOnly","0","3","1870","23540","19533","-2552","4","0","0","0","0","49","4","19","5"
"CondiserEnemyPosition","0","3","53162","674353","513820","2612","4","0","0","0","0","82","26","72","3"
"ConsiderSelfOnly","0","3","2670","41036","35261","-2546","4","0","0","0","0","48","7","14","6"
"CondiserEnemyPosition","0","3","55572","761617","601826","2604","4","0","0","0","0","78","28","70","3"
"ConsiderSelfOnly","0","3","3091","46034","38973","-2546","4","0","0","0","0","54","7","15","5"
"CondiserEnemyPosition","0","3","14282","204894","164121","2572","4","0","0","0","0","78","9","54","4"
"ConsiderSelfOnly","0","3","1423","19678","16375","-2546","4","0","0","0","0","50","3","15","5"
"CondiserEnemyPosition","0","3","16887","215729","167899","2550","4","0","0","0","0","74","13","45","3"
"ConsiderSelfOnly","0","3","2293","39415","34400","-2534","4","0","0","0","0","50","7","12","7"
"CondiserEnemyPosition","0","3","75298","1053468","847485","2600","4","0","0","0","0","74","40","67","4"
"ConsiderSelfOnly","0","3","1620","27780","24107","-2534","4","0","0","0","0","48","5","12","7"
"CondiserEnemyPosition","0","3","22796","308863","244805","2548","4","0","0","0","0","75","17","48","3"
"ConsiderSelfOnly","0","3","1811","26835","22625","-2532","4","0","0","0","0","53","5","13","5"
"CondiserEnemyPosition","0","3","24860","346310","277727","2520","4","0","0","0","0","76","16","55","4"
"ConsiderSelfOnly","0","3","2438","31678","26090","-2518","4","0","0","0","0","56","4","22","4"
"CondiserEnemyPosition","0","3","16573","271536","228846","2542","4","0","0","0","0","76","9","56","5"
"ConsiderSelfOnly","0","3","1421","15274","11903","-2518","4","0","0","0","0","49","2","23","3"
"CondiserEnemyPosition","0","3","27022","395688","323570","2504","4","0","0","0","0","73","16","59","4"
"ConsiderSelfOnly","0","3","9894","114384","91598","-2502","4","0","0","0","0","61","12","29","4"
"CondiserEnemyPosition","0","3","54075","737232","586928","2576","4","0","0","0","0","68","33","65","3"
"ConsiderSelfOnly","0","3","1234","15328","12453","-2532","4","0","0","0","0","48","2","21","4"
"CondiserEnemyPosition","0","3","22299","363809","307940","2518","4","0","0","0","0","76","11","62","5"
"ConsiderSelfOnly","0","3","5809","74485","61327","-2510","4","0","0","0","0","64","10","19","4"
"CondiserEnemyPosition","0","3","75430","1001845","792276","2590","4","0","0","0","0","74","41","67","3"
"ConsiderSelfOnly","0","3","2498","33676","28121","-2532","4","0","0","0","0","58","3","23","5"
"CondiserEnemyPosition","0","3","16409","281117","239716","2546","4","0","0","0","0","80","8","57","5"
"ConsiderSelfOnly","0","3","9556","118553","97773","-2516","4","0","0","0","0","62","12","25","4"
"CondiserEnemyPosition","0","3","103035","1494928","1221206","2588","4","0","0","0","0","87","41","75","4"
"ConsiderSelfOnly","0","3","16241","142779","105761","-2530","4","0","0","0","0","64","13","41","2"
"CondiserEnemyPosition","0","3","68682","984329","800131","2568","4","0","0","0","0","78","31","73","4"
"ConsiderSelfOnly","0","3","15790","161587","125650","-2516","4","0","0","0","0","63","17","32","3"
"CondiserEnemyPosition","0","3","68333","947988","764023","2590","4","0","0","0","0","73","36","67","4"
"ConsiderSelfOnly","0","3","2077","27850","23149","-2532","4","0","0","0","0","52","4","19","5"
"CondiserEnemyPosition","0","3","21453","328494","274046","2512","4","0","0","0","0","77","12","55","5"
"ConsiderSelfOnly","0","3","5127","57838","45982","-2510","4","0","0","0","0","64","6","27","4"
"CondiserEnemyPosition","0","3","26523","386916","315629","2562","4","0","0","0","0","81","17","49","4"
"ConsiderSelfOnly","0","3","2464","38955","33405","-2546","4","0","0","0","0","52","7","13","6"
"CondiserEnemyPosition","0","3","20517","274858","215046","2600","4","0","0","0","0","75","14","53","3"
"ConsiderSelfOnly","0","3","1599","22706","19407","-2562","4","0","0","0","0","45","3","19","6"
"CondiserEnemyPosition","0","3","60538","846820","681306","2624","4","0","0","0","0","79","32","63","4"
"ConsiderSelfOnly","0","3","6768","123631","109749","-2542","4","0","0","0","0","47","22","12","8"
"CondiserEnemyPosition","0","3","73594","955978","745183","2630","4","0","0","0","0","82","35","71","3"
"ConsiderSelfOnly","0","3","1370","31148","28355","-2574","4","0","0","0","0","35","8","8","11"
"CondiserEnemyPosition","0","3","34304","430706","328800","2612","4","0","0","0","0","76","19","68","3"
"ConsiderSelfOnly","0","3","3852","54124","45595","-2562","4","0","0","0","0","42","9","21","5"
"CondiserEnemyPosition","0","3","22343","296650","232119","2598","4","0","0","0","0","75","13","64","3"
"ConsiderSelfOnly","0","3","5623","105302","93798","-2548","4","0","0","0","0","43","19","12","8"
"CondiserEnemyPosition","0","3","60741","702646","524943","2626","4","0","0","0","0","82","29","72","2"
"ConsiderSelfOnly","0","3","2075","45116","41016","-2558","4","0","0","0","0","38","10","9","11"
"CondiserEnemyPosition","0","3","10780","143227","110972","2598","4","0","0","0","0","90","5","62","3"
"ConsiderSelfOnly","0","3","1075","18036","15708","-2564","4","0","0","0","0","38","3","18","7"
"CondiserEnemyPosition","0","3","17132","234455","186753","2574","4","0","0","0","0","78","13","45","4"
"ConsiderSelfOnly","0","3","7886","137747","120674","-2542","4","0","0","0","0","45","22","15","7"
"CondiserEnemyPosition","0","3","7344","84379","60837","2574","4","0","0","0","0","81","4","62","2"
"ConsiderSelfOnly","0","3","6509","151223","137669","-2554","4","0","0","0","0","40","30","9","11"
"CondiserEnemyPosition","0","3","4859","66118","51661","2598","4","0","0","0","0","74","3","60","3"
"ConsiderSelfOnly","0","3","1823","50344","46506","-2568","4","0","0","0","0","31","15","7","13"
"CondiserEnemyPosition","0","3","12599","163763","119172","2630","4","0","0","0","0","68","12","52","2"
"ConsiderSelfOnly","0","3","6518","142400","128135","-2592","4","0","0","0","0","36","35","10","9"
"CondiserEnemyPosition","0","3","42410","621707","481371","2650","4","0","0","0","0","71","32","59","3"
"ConsiderSelfOnly","0","3","19302","430692","386060","-2582","4","0","0","0","0","41","46","22","9"
"CondiserEnemyPosition","0","3","11131","153137","114839","2616","4","0","0","0","0","70","10","50","3"
"ConsiderSelfOnly","0","3","15309","395184","363714","-2592","4","0","0","0","0","38","49","15","12"
"CondiserEnemyPosition","0","3","14986","240603","194161","2624","4","0","0","0","0","69","11","55","4"
"ConsiderSelfOnly","0","3","20436","497929","453768","-2592","4","0","0","0","0","47","41","21","10"
"CondiserEnemyPosition","0","3","7712","112989","87869","2624","4","0","0","0","0","76","7","43","3"
"ConsiderSelfOnly","0","3","15539","358857","325972","-2606","4","0","0","0","0","47","55","11","10"
"CondiserEnemyPosition","0","3","7069","94882","70488","2644","4","0","0","0","0","70","6","54","2"
"ConsiderSelfOnly","0","3","21910","540580","497817","-2600","4","0","0","0","0","43","65","14","12"
"CondiserEnemyPosition","0","3","3859","41891","27612","2664","4","0","0","0","0","70","3","51","1"
"ConsiderSelfOnly","0","3","16119","444379","414251","-2632","4","0","0","0","0","41","50","13","14"
"CondiserEnemyPosition","0","4","1658","17888","11037","2634","4","0","0","0","0","71","1","48","1"
"ConsiderSelfOnly","0","4","5951","182478","169133","-3402","4","0","0","0","0","37","44","7","14"
"CondiserEnemyPosition","0","4","2745","41850","28956","3392","4","0","0","0","0","68","3","51","2"
"ConsiderSelfOnly","0","4","2905","72183","64989","-3416","4","0","0","0","0","38","17","9","9"
"CondiserEnemyPosition","0","4","4482","61278","40746","3398","4","0","0","0","0","67","5","59","2"
"ConsiderSelfOnly","0","4","5237","108456","95917","-3406","4","0","0","0","0","45","17","15","8"
"CondiserEnemyPosition","0","4","41002","621136","461823","3438","4","0","0","0","0","78","28","71","2"
"ConsiderSelfOnly","0","4","3260","62383","54205","-3396","4","0","0","0","0","44","12","14","7"
"CondiserEnemyPosition","0","4","12144","187274","144563","3386","4","0","0","0","0","79","9","54","3"
"ConsiderSelfOnly","0","4","3006","56362","49295","-3376","4","0","0","0","0","45","10","13","7"
"CondiserEnemyPosition","0","4","27600","399189","304157","3394","4","0","0","0","0","83","15","71","3"
"ConsiderSelfOnly","0","4","9714","148916","125127","-3366","4","0","0","0","0","37","31","19","5"
"CondiserEnemyPosition","0","4","15927","246102","189697","3398","4","0","0","0","0","75","12","60","3"
"ConsiderSelfOnly","0","4","1534","30920","27490","-3376","4","0","0","0","0","37","6","13","8"
"CondiserEnemyPosition","0","4","22976","319383","238644","3394","4","0","0","0","0","83","13","73","2"
"ConsiderSelfOnly","0","4","1700","37170","33549","-3366","4","0","0","0","0","36","8","11","10"
"CondiserEnemyPosition","0","4","33927","505290","386759","3436","4","0","0","0","0","74","24","65","3"
"ConsiderSelfOnly","0","4","1483","28253","24994","-3376","4","0","0","0","0","36","6","13","8"
"CondiserEnemyPosition","0","4","42355","602520","459918","3434","4","0","0","0","0","77","26","70","3"
"ConsiderSelfOnly","0","4","4779","93668","82871","-3366","4","0","0","0","0","36","20","13","8"
"CondiserEnemyPosition","0","4","30797","453506","350159","3404","4","0","0","0","0","74","20","68","3"
"ConsiderSelfOnly","0","4","2925","103899","98129","-3378","4","0","0","0","0","30","27","5","19"
"CondiserEnemyPosition","0","4","7829","96747","65021","3378","4","0","0","0","0","84","6","58","2"
"ConsiderSelfOnly","0","4","8668","294409","277152","-3390","4","0","0","0","0","32","50","9","17"
"CondiserEnemyPosition","0","4","9502","136349","98542","3450","4","0","0","0","0","74","9","54","2"
"ConsiderSelfOnly","0","4","5834","234088","222588","-3408","4","0","0","0","0","28","50","7","22"
"CondiserEnemyPosition","0","4","3306","43113","29871","3438","4","0","0","0","0","66","4","44","2"
"ConsiderSelfOnly","0","4","6991","274607","261129","-3410","4","0","0","0","0","30","55","7","22"
"CondiserEnemyPosition","0","4","3342","43603","28473","3426","4","0","0","0","0","74","3","62","1"
"ConsiderSelfOnly","0","4","5233","175661","164293","-3596","4","0","0","0","0","30","56","5","17"
"CondiserEnemyPosition","0","4","3542","47363","29783","3456","4","0","0","0","0","75","3","59","1"
"ConsiderSelfOnly","0","4","8380","295743","277772","-3692","4","0","0","0","0","24","78","8","17"
"CondiserEnemyPosition","0","5","1097","15083","8545","3446","4","0","0","0","0","78","1","48","1"
"ConsiderSelfOnly","0","5","844","0","0","0","0","0","0","0","0"
"CondiserEnemyPosition","0","6","136","1715","1406","4170","4","0","0","0","0","79","1","1","12"
